order_id,customer_id,order_date,category,unit_price,quantity,total_amount,channel,returned,rating
10406,533,2023-02-06,Books,32.56,1,32.56,Mobile,0,5
10407,686,2023-10-08,Sports,31.78,1,31.78,In-Store,0,5
10408,458,2023-11-28,Books,12.44,1,12.44,In-Store,0,4
10409,472,2023-07-01,Clothing,11.97,2,23.94,In-Store,0,2
10410,788,2023-01-06,Books,11.01,1,11.01,Mobile,0,5
10411,124,2023-12-13,Books,9.62,1,9.62,Mobile,0,5
10412,236,2023-08-12,Books,5,1,5,Mobile,0,5
10413,276,2023-01-29,Sports,90.32,1,90.32,Mobile,0,2
10414,751,2023-02-15,Clothing,31.32,3,93.96,Web,1,4
10415,234,2023-08-11,Books,35.32,4,141.28,Web,0,4
10416,995,2023-03-16,Home & Garden,119.92,3,359.76,Web,0,5
10417,638,2023-05-23,Books,11.51,1,11.51,Mobile,0,5
10418,852,2023-02-06,Toys,50.02,3,150.06,Mobile,0,5
10419,870,2023-10-09,Sports,131.35,2,262.7,Mobile,1,4
10420,533,2023-07-31,Home & Garden,170.05,2,340.1,Web,0,3
10421,112,2023-05-23,Clothing,89.04,1,89.04,Web,0,5
10422,876,2023-12-11,Toys,83.63,3,250.89,Mobile,0,5
10423,127,2023-03-12,Electronics,614.79,1,614.79,Mobile,0,5
10424,597,2023-06-22,Electronics,334.69,3,1004.07,Mobile,0,4
10425,365,2023-02-18,Sports,5,1,5,Web,0,5
10426,614,2023-02-07,Books,14.75,1,14.75,Web,0,
10427,481,2023-08-27,Toys,43.33,1,43.33,Mobile,0,1
10428,145,2023-08-11,Books,17.9,1,17.9,Mobile,0,5
10429,135,2023-08-14,Toys,55.05,1,55.05,Mobile,0,4
10430,165,2023-05-06,Clothing,76.91,2,153.82,Mobile,0,2
10431,136,2023-01-02,Home & Garden,115.9,1,115.9,Mobile,0,
10432,105,2023-07-14,Electronics,226.25,1,226.25,Web,0,5
10433,546,2023-11-17,Electronics,170.55,4,682.2,Web,0,4
10434,851,2023-05-17,Clothing,23.31,5,116.55,Mobile,0,4
10435,778,2023-10-07,Toys,58.29,2,116.58,In-Store,0,5
10436,298,2023-10-10,Electronics,5,1,5,Web,1,2
10437,318,2023-10-05,Books,5,1,5,Web,1,3
10438,507,2023-10-12,Electronics,378.24,1,378.24,Web,0,4
10439,436,2023-10-08,Electronics,5,1,5,Mobile,0,4
10440,785,2023-05-03,Sports,123.71,2,247.42,Web,0,1
10441,329,2023-01-29,Books,42.36,2,84.72,Web,0,5
10442,989,2023-07-31,Electronics,223.15,1,223.15,In-Store,0,5
10443,247,2023-10-04,Home & Garden,5,1,5,Web,0,2
10444,189,2023-03-25,Books,26.07,2,52.14,Web,0,5
10445,135,2023-08-20,Toys,26.35,3,79.05,Web,0,3
10446,641,2023-10-12,Books,11.41,1,11.41,Web,0,5
10447,297,2023-02-08,Toys,23.19,2,46.38,In-Store,0,5
10448,340,2023-12-11,Sports,5,1,5,Mobile,0,3
10449,164,2023-01-09,Home & Garden,58.32,2,116.64,In-Store,1,2
10450,986,2023-01-21,Sports,104.45,1,104.45,Web,0,5
10451,993,2023-09-18,Home & Garden,12.0,2,24.0,Web,0,4
10452,730,2023-06-10,Toys,5,1,5,Mobile,1,2
10453,504,2023-07-29,Home & Garden,89.75,3,269.25,In-Store,0,5
10454,413,2023-06-30,Books,16.23,5,81.15,Web,0,5
10455,801,2023-12-18,Home & Garden,81.12,1,81.12,Web,0,5
10456,692,2023-06-29,Home & Garden,21.83,1,21.83,In-Store,0,4
10457,437,2023-02-26,Electronics,297.19,1,297.19,Web,0,5
10458,928,2023-09-05,Toys,38.77,1,38.77,Mobile,0,5
10459,915,2023-07-26,Clothing,65.77,1,65.77,In-Store,0,3
10460,702,2023-02-15,Electronics,389.72,1,389.72,Web,0,5
10461,372,2023-03-13,Books,6.28,2,12.56,Web,0,2
10462,834,2023-12-13,Home & Garden,68.45,2,136.9,Mobile,0,1
10463,417,2023-06-14,Home & Garden,175.09,4,700.36,Web,0,3
10464,491,2023-10-03,Sports,35.43,1,35.43,In-Store,0,2
10465,867,2023-01-06,Books,13.4,4,53.6,Web,0,2
10466,632,2023-08-10,Home & Garden,13.34,3,40.02,In-Store,0,5
10467,599,2023-12-15,Books,28.65,1,28.65,In-Store,0,3
10468,586,2023-05-11,Books,7.59,3,22.77,Web,0,1
10469,116,2023-12-12,Clothing,14.44,1,14.44,In-Store,0,5
10470,630,2023-05-27,Clothing,72.19,2,144.38,Mobile,0,4
10471,247,2023-11-04,Clothing,8.62,1,8.62,In-Store,0,3
10472,429,2023-03-04,Home & Garden,93.61,1,93.61,Web,1,3
10473,332,2023-10-09,Sports,5,1,5,Web,0,4
10474,800,2023-10-15,Electronics,261.51,1,261.51,Mobile,0,4
10475,945,2023-11-24,Books,28.98,3,86.94,Mobile,0,5
10476,701,2023-01-08,Books,36.15,1,36.15,In-Store,0,4
10477,925,2023-09-17,Clothing,48.17,4,192.68,Mobile,0,5
10478,936,2023-12-24,Books,26.0,3,78.0,In-Store,0,5
10479,873,2023-02-10,Sports,91.91,2,183.82,Mobile,0,5
10480,668,2023-05-24,Home & Garden,5,1,5,In-Store,0,5
10481,910,2023-06-19,Toys,64.54,2,129.08,In-Store,0,2
10482,852,2023-03-27,Clothing,67.19,3,201.57,In-Store,0,4
10483,899,2023-01-19,Toys,44.16,1,44.16,Web,0,4
10484,445,2023-01-03,Toys,46.66,3,139.98,Web,0,5
10485,925,2023-02-03,Toys,42.82,2,85.64,In-Store,0,4
10486,668,2023-11-16,Home & Garden,86.65,1,86.65,Web,0,2
10487,918,2023-11-21,Home & Garden,77.63,5,388.15,In-Store,0,4
10488,967,2023-06-04,Electronics,268.38,2,536.76,Web,0,4
10489,213,2023-12-29,Toys,15.6,5,78.0,Web,1,3
10490,141,2023-11-25,Toys,29.92,1,29.92,Web,0,4
10491,272,2023-02-03,Electronics,271.96,2,543.92,Web,1,4
10492,741,2023-05-07,Sports,7.8,1,7.8,Web,0,2
10493,821,2023-10-20,Home & Garden,90.45,1,90.45,Mobile,0,3
10494,763,2023-12-29,Clothing,80.56,4,322.24,In-Store,0,5
10495,759,2023-01-23,Clothing,5.88,4,23.52,Mobile,0,4
10496,907,2023-08-09,Sports,101.84,2,203.68,Mobile,0,4
10497,900,2023-03-14,Clothing,80.67,1,80.67,Mobile,1,1
10498,415,2023-09-13,Home & Garden,165.61,3,496.83,Web,0,4
10499,246,2023-04-08,Electronics,280.3,2,560.6,Mobile,0,4
10500,163,2023-07-29,Clothing,84.09,1,84.09,Mobile,0,3
10501,146,2023-09-09,Home & Garden,121.97,2,243.94,Web,0,3
10502,651,2023-09-13,Sports,89.18,2,178.36,Web,0,5
10503,546,2023-08-15,Electronics,89.66,3,268.98,Web,0,5
10504,512,2023-06-18,Toys,32.45,1,32.45,In-Store,0,4
10505,430,2023-11-14,Sports,26.11,2,52.22,In-Store,0,4
10506,332,2023-02-20,Home & Garden,52.72,2,105.44,In-Store,0,4
10507,583,2023-10-03,Electronics,93.71,2,187.42,Web,0,5
10508,479,2023-04-17,Home & Garden,85.08,1,85.08,Mobile,0,3
10509,982,2023-02-13,Home & Garden,116.8,1,116.8,In-Store,0,2
10510,940,2023-12-27,Books,5,1,5,Mobile,0,4
10511,163,2023-02-23,Sports,65.55,2,131.1,Mobile,0,2
10512,869,2023-04-25,Clothing,51.66,1,51.66,Web,0,5
10513,954,2023-04-16,Electronics,153.52,3,460.56,Mobile,0,3
10514,101,2023-10-24,Home & Garden,86.34,3,259.02,In-Store,0,5
10515,345,2023-04-19,Sports,61.49,1,61.49,Web,0,4
10516,568,2023-09-25,Toys,29.67,4,118.68,Web,0,5
10517,909,2023-02-19,Clothing,56.89,4,227.56,In-Store,0,5
10518,440,2023-11-26,Clothing,93.48,1,93.48,Web,0,5
10519,183,2023-11-24,Electronics,5,1,5,Web,0,4
10520,610,2023-05-22,Toys,9.46,5,47.3,Mobile,0,3
10521,712,2023-06-05,Clothing,29.36,3,88.08,In-Store,0,4
10522,437,2023-06-27,Home & Garden,83.78,1,83.78,Web,0,4
10523,338,2023-01-14,Toys,42.88,1,42.88,Mobile,0,4
10524,695,2023-09-29,Books,40.73,1,40.73,Web,0,4
10525,242,2023-08-11,Toys,51.22,1,51.22,Web,0,4
10526,349,2023-09-30,Toys,54.08,2,108.16,In-Store,0,4
10527,922,2023-03-26,Electronics,217.21,1,217.21,Web,0,4
10528,546,2023-08-26,Toys,5,1,5,In-Store,0,5
10529,641,2023-07-20,Books,33.86,1,33.86,In-Store,0,5
10530,610,2023-01-12,Books,23.19,4,92.76,Mobile,0,2
10531,871,2023-07-23,Clothing,5,3,15,Web,1,5
10532,625,2023-05-24,Clothing,86.93,3,260.79,Web,0,4
10533,766,2023-07-12,Home & Garden,135.25,2,270.5,Web,0,5
10534,816,2023-01-12,Sports,91.47,2,182.94,In-Store,0,5
10535,318,2023-04-02,Home & Garden,51.16,2,102.32,In-Store,0,2
10536,868,2023-05-22,Sports,98.68,1,98.68,Web,0,3
10537,916,2023-12-28,Sports,5,1,5,Mobile,0,5
10538,287,2023-02-27,Books,22.36,2,44.72,Web,0,4
10539,209,2023-05-14,Books,17.62,1,17.62,Web,0,4
10540,905,2023-02-08,Sports,25.03,1,25.03,Mobile,1,3
10541,914,2023-10-21,Electronics,5,2,10,Mobile,0,4
10542,579,2023-12-30,Clothing,48.5,1,48.5,Web,0,4
10543,944,2023-09-14,Home & Garden,55.09,3,165.27,Mobile,0,4
10544,303,2023-03-01,Clothing,12.79,1,12.79,Web,0,5
10545,203,2023-06-21,Clothing,27.57,2,55.14,In-Store,0,3
10546,581,2023-12-16,Sports,105.18,2,210.36,Web,0,3
10547,226,2023-07-31,Books,55.59,5,277.95,Web,0,5
10548,525,2023-10-25,Home & Garden,18.32,1,18.32,Mobile,0,5
10549,987,2023-08-09,Home & Garden,74.25,1,74.25,In-Store,0,4
10550,511,2023-10-07,Home & Garden,143.13,4,572.52,Web,0,4
10551,943,2023-06-15,Sports,173.85,3,521.55,Web,0,5
10552,337,2023-12-04,Home & Garden,170.87,1,170.87,In-Store,0,5
10553,714,2023-06-22,Books,24.71,1,24.71,Mobile,0,5
10554,945,2023-12-07,Electronics,361.45,1,361.45,Mobile,0,5
10555,990,2023-12-30,Sports,44.53,1,44.53,Web,0,4
10556,459,2023-08-31,Clothing,5,2,10,Mobile,0,5
10557,184,2023-06-01,Home & Garden,78.13,1,78.13,Web,0,4
10558,850,2023-07-17,Toys,5,1,5,Mobile,0,5
10559,119,2023-09-04,Books,5.05,2,10.1,In-Store,0,5
10560,349,2023-01-17,Electronics,48.89,4,195.56,Web,0,5
10561,368,2023-09-13,Sports,64.89,3,194.67,In-Store,0,4
10562,454,2023-09-28,Home & Garden,44.71,3,134.13,Web,0,5
10563,534,2023-03-18,Electronics,146.12,4,584.48,In-Store,0,4
10564,775,2023-04-15,Electronics,99.22,1,99.22,Web,0,5
10565,622,2023-05-16,Books,18.45,2,36.9,Mobile,0,5
10566,286,2023-05-24,Toys,37.74,1,37.74,In-Store,0,4
10567,616,2023-03-21,Clothing,55.0,2,110.0,Web,0,3
10568,178,2023-01-18,Books,21.68,1,21.68,Mobile,0,2
10569,135,2023-04-06,Sports,68.45,1,68.45,In-Store,0,5
10570,948,2023-10-24,Clothing,23.22,1,23.22,Mobile,0,3
10571,540,2023-08-23,Sports,82.55,1,82.55,Mobile,0,3
10572,951,2023-05-27,Electronics,216.99,2,433.98,Mobile,0,4
10573,303,2023-07-31,Books,36.62,1,36.62,Mobile,0,5
10574,283,2023-01-21,Toys,34.58,3,103.74,Web,0,5
10575,160,2023-03-25,Clothing,50.71,4,202.84,Web,0,5
10576,423,2023-05-16,Electronics,274.77,1,274.77,Web,0,
10577,605,2023-03-04,Toys,27.46,2,54.92,Web,0,5
10578,482,2023-02-16,Home & Garden,15.82,1,15.82,Web,0,5
10579,562,2023-11-11,Books,21.03,1,21.03,In-Store,0,4
10580,872,2023-06-30,Books,11.93,2,23.86,In-Store,0,5
10581,288,2023-05-29,Books,37.76,1,37.76,Web,0,2
10582,621,2023-01-29,Home & Garden,39.17,1,39.17,Web,0,5
10583,478,2023-02-14,Home & Garden,67.67,3,203.01,Mobile,0,5
10584,642,2023-07-12,Home & Garden,51.08,1,51.08,Web,0,3
10585,145,2023-10-12,Electronics,307.75,2,615.5,Web,0,4
10586,597,2023-01-15,Toys,48.48,1,48.48,Web,0,4
10587,212,2023-12-12,Toys,17.22,2,34.44,Mobile,0,4
10588,987,2023-07-05,Home & Garden,57.81,2,115.62,Mobile,0,4
10589,667,2023-09-24,Books,8.82,1,8.82,Mobile,0,2
10590,708,2023-03-25,Toys,32.18,1,32.18,Web,0,4
10591,417,2023-11-05,Sports,42.05,1,42.05,Mobile,1,
10592,720,2023-03-13,Clothing,21.22,1,21.22,Web,1,5
10593,381,2023-02-05,Books,9.48,1,9.48,Mobile,0,5
10594,656,2023-08-30,Clothing,19.24,1,19.24,Web,0,3
10595,984,2023-10-16,Home & Garden,29.33,1,29.33,Web,0,5
10596,742,2023-08-06,Sports,35.88,1,35.88,Web,0,5
10597,659,2023-01-23,Electronics,413.06,2,826.12,Web,0,5
10598,630,2023-05-20,Home & Garden,40.83,1,40.83,Web,0,
10599,817,2023-12-08,Electronics,188.11,1,188.11,In-Store,0,5
10600,106,2023-01-17,Toys,5,1,5,Web,0,4
10601,978,2023-05-11,Clothing,99.35,2,198.7,Mobile,0,5
10602,286,2023-03-29,Books,25.69,1,25.69,In-Store,0,2
10603,493,2023-04-04,Clothing,14.56,2,29.12,Mobile,1,3
10604,755,2023-02-16,Sports,29.55,3,88.65,Mobile,0,3
10605,984,2023-01-29,Home & Garden,86.04,5,430.2,Web,0,3
10606,654,2023-02-08,Toys,16.39,2,32.78,In-Store,0,4
10607,906,2023-03-13,Clothing,65.05,2,130.1,Web,0,4
10608,758,2023-03-09,Home & Garden,158.32,3,474.96,Mobile,0,3
10609,193,2023-04-27,Toys,32.09,1,32.09,Web,0,5
10610,526,2023-05-24,Sports,6.74,2,13.48,Web,0,2
10611,611,2023-10-29,Electronics,181.77,2,363.54,Web,0,5
10612,880,2023-09-07,Home & Garden,99.67,2,199.34,Web,0,3
10613,686,2023-01-05,Home & Garden,28.71,2,57.42,Web,0,5
10614,947,2023-04-30,Books,12.13,2,24.26,In-Store,0,2
10615,106,2023-09-28,Home & Garden,156.13,2,312.26,In-Store,1,2
10616,382,2023-08-02,Clothing,61.89,4,247.56,Web,0,2
10617,743,2023-12-07,Sports,109.91,1,109.91,Web,1,2
10618,318,2023-02-01,Sports,56.26,1,56.26,Web,0,3
10619,807,2023-04-11,Home & Garden,14.75,1,14.75,Mobile,0,3
10620,443,2023-03-02,Home & Garden,100.6,1,100.6,Web,0,4
10621,707,2023-12-15,Clothing,88.4,3,265.2,Web,0,5
10622,832,2023-08-05,Sports,92.78,1,92.78,Web,0,4
10623,960,2023-05-23,Clothing,71.92,4,287.68,Web,1,3
10624,280,2023-09-24,Home & Garden,45.54,2,91.08,Mobile,0,
10625,197,2023-12-27,Books,36.2,3,108.6,Mobile,0,4
10626,755,2023-12-09,Electronics,480.17,1,480.17,Web,0,4
10627,643,2023-10-13,Clothing,37.55,2,75.1,Web,0,5
10628,695,2023-05-04,Clothing,22.71,3,68.13,Web,0,5
10629,959,2023-06-09,Electronics,304.67,1,304.67,Mobile,0,5
10630,597,2023-04-21,Clothing,5,2,10,In-Store,0,5
10631,891,2023-05-25,Electronics,140.44,2,280.88,Web,0,3
10632,586,2023-07-08,Toys,6.4,5,32.0,Web,0,4
10633,574,2023-08-14,Clothing,54.35,1,54.35,Web,0,5
10634,714,2023-01-22,Sports,93.74,3,281.22,Web,0,5
10635,474,2023-11-17,Home & Garden,40.96,2,81.92,In-Store,0,3
10636,943,2023-09-28,Toys,50.42,2,100.84,Web,0,4
10637,877,2023-03-07,Toys,8.4,1,8.4,Mobile,0,3
10638,654,2023-05-01,Clothing,56.62,2,113.24,Web,0,5
10639,590,2023-01-22,Sports,14.15,1,14.15,Web,1,1
10640,771,2023-07-25,Toys,38.33,1,38.33,Web,0,2
10641,232,2023-07-19,Home & Garden,77.64,2,155.28,Web,0,4
10642,658,2023-12-29,Electronics,96.4,2,192.8,In-Store,0,5
10643,705,2023-07-19,Clothing,13.29,4,53.16,Mobile,0,3
10644,569,2023-12-16,Toys,5,1,5,Web,0,4
10645,996,2023-04-13,Sports,132.12,5,660.6,Mobile,0,4
10646,514,2023-04-12,Toys,56.01,2,112.02,Web,0,3
10647,492,2023-11-18,Home & Garden,87.83,2,175.66,In-Store,0,5
10648,379,2023-05-02,Electronics,212.85,2,425.7,Mobile,0,5
10649,567,2023-03-31,Home & Garden,5,2,10,Mobile,0,5
10650,851,2023-01-14,Clothing,57.14,1,57.14,Web,0,3
10651,802,2023-01-08,Books,18.28,3,54.84,Web,0,4
10652,601,2023-02-15,Home & Garden,66.72,2,133.44,Mobile,0,5
10653,878,2023-01-04,Clothing,65.25,1,65.25,Web,0,5
10654,756,2023-01-17,Books,14.77,1,14.77,In-Store,0,4
10655,960,2023-03-08,Electronics,357.91,1,357.91,Web,0,2
10656,363,2023-04-04,Home & Garden,36.38,1,36.38,Web,0,4
10657,389,2023-02-25,Electronics,5,2,10,Mobile,0,5
10658,649,2023-06-20,Electronics,333.87,3,1001.61,Web,0,
10659,350,2023-01-06,Electronics,94.56,2,189.12,Mobile,0,4
10660,745,2023-06-08,Books,21.32,1,21.32,Mobile,0,4
10661,160,2023-05-08,Home & Garden,5,1,5,Mobile,0,1
10662,921,2023-05-20,Electronics,27.8,1,27.8,Web,0,5
10663,537,2023-07-16,Clothing,71.14,3,213.42,In-Store,1,1
10664,816,2023-07-08,Toys,27.56,4,110.24,Web,0,5
10665,589,2023-02-19,Electronics,233.86,1,233.86,In-Store,0,5
10666,186,2023-08-14,Books,5.3,1,5.3,Mobile,0,5
10667,240,2023-10-26,Electronics,157.66,3,472.98,Mobile,0,5
10668,381,2023-02-23,Sports,99.82,1,99.82,In-Store,0,5
10669,834,2023-06-10,Clothing,49.96,1,49.96,Web,0,5
10670,175,2023-05-17,Books,5,3,15,Mobile,0,4
10671,125,2023-09-24,Toys,53.82,1,53.82,Web,0,2
10672,693,2023-01-02,Toys,68.3,3,204.9,Mobile,0,
10673,791,2023-11-16,Sports,30.2,1,30.2,Web,0,5
10674,899,2023-03-30,Home & Garden,138.39,5,691.95,Web,0,5
10675,607,2023-11-19,Toys,42.73,3,128.19,In-Store,0,5
10676,745,2023-12-10,Clothing,60.11,1,60.11,In-Store,0,1
10677,121,2023-01-29,Toys,5,2,10,Web,0,5
10678,702,2023-02-11,Electronics,164.07,1,164.07,In-Store,1,5
10679,475,2023-06-05,Toys,46.07,3,138.21,Mobile,0,5
10680,799,2023-11-04,Home & Garden,106.56,2,213.12,Mobile,0,5
10681,668,2023-05-29,Home & Garden,151.68,2,303.36,Mobile,0,3
10682,500,2023-12-09,Toys,19.26,1,19.26,Web,0,5
10683,733,2023-09-28,Toys,10.82,1,10.82,Web,0,3
10684,428,2023-03-18,Sports,5,3,15,Web,0,5
10685,646,2023-12-10,Books,27.84,3,83.52,Web,0,5
10686,270,2023-08-26,Clothing,39.04,1,39.04,Web,0,5
10687,654,2023-11-22,Books,22.66,2,45.32,In-Store,0,5
10688,442,2023-07-18,Books,5,1,5,Web,0,4
10689,968,2023-12-25,Books,22.01,1,22.01,Mobile,0,5
10690,545,2023-10-12,Toys,70.85,1,70.85,Web,0,5
10691,862,2023-09-27,Home & Garden,132.9,1,132.9,Mobile,0,4
10692,718,2023-09-01,Clothing,5,1,5,Web,0,4
10693,462,2023-08-13,Electronics,162.94,2,325.88,Web,0,5
10694,643,2023-07-21,Toys,32.82,2,65.64,Web,0,5
10695,703,2023-11-02,Home & Garden,28.1,5,140.5,Web,0,4
10696,876,2023-03-03,Home & Garden,38.82,2,77.64,Mobile,0,5
10697,147,2023-12-02,Home & Garden,87.14,1,87.14,In-Store,0,4
10698,915,2023-03-29,Sports,5,1,5,Web,0,3
10699,447,2023-02-17,Toys,64.65,2,129.3,Web,0,3
10700,823,2023-03-15,Books,5,1,5,In-Store,0,5
10701,221,2023-01-01,Electronics,135.06,1,135.06,Mobile,0,5
10702,989,2023-02-09,Toys,22.39,3,67.17,Web,0,5
10703,660,2023-12-17,Toys,53.47,1,53.47,Mobile,0,3
10704,581,2023-01-26,Home & Garden,61.67,2,123.34,Web,0,5
10705,721,2023-01-22,Home & Garden,51.84,1,51.84,Web,0,5
10706,572,2023-11-30,Sports,82.87,1,82.87,Web,0,5
10707,355,2023-09-30,Electronics,143.18,1,143.18,Mobile,0,4
10708,777,2023-04-18,Sports,169.95,2,339.9,Web,0,5
10709,327,2023-09-22,Electronics,297.92,2,595.84,Mobile,1,2
10710,554,2023-04-23,Sports,112.87,1,112.87,In-Store,0,5
10711,811,2023-06-02,Electronics,143.9,1,143.9,Mobile,0,3
10712,289,2023-10-28,Books,5,3,15,Mobile,0,3
10713,256,2023-05-02,Home & Garden,69.71,1,69.71,In-Store,0,5
10714,682,2023-12-08,Toys,28.58,5,142.9,Mobile,0,5
10715,495,2023-03-09,Toys,16.13,2,32.26,In-Store,0,4
10716,593,2023-10-15,Clothing,48.48,3,145.44,Mobile,1,2
10717,340,2023-12-09,Books,26.25,3,78.75,Mobile,0,5
10718,495,2023-09-09,Books,27.31,1,27.31,In-Store,0,5
10719,463,2023-01-22,Sports,124.68,1,124.68,Web,0,4
10720,555,2023-08-27,Home & Garden,98.85,2,197.7,Mobile,0,5
10721,619,2023-06-22,Clothing,5,1,5,Web,1,2
10722,237,2023-09-21,Sports,5,2,10,In-Store,0,5
10723,375,2023-01-04,Books,38.56,3,115.68,Mobile,0,3
10724,378,2023-04-03,Electronics,229.3,1,229.3,Web,0,4
10725,721,2023-07-18,Clothing,12.48,2,24.96,In-Store,0,5
10726,119,2023-02-07,Home & Garden,111.8,2,223.6,Mobile,0,4
10727,292,2023-02-28,Home & Garden,128.41,3,385.23,Web,0,4
10728,319,2023-03-05,Home & Garden,5,1,5,Web,0,5
10729,378,2023-10-31,Electronics,379.27,3,1137.81,Mobile,0,5
10730,738,2023-01-28,Books,19.24,3,57.72,Mobile,0,
10731,955,2023-07-30,Electronics,37.2,3,111.6,Mobile,0,4
10732,551,2023-05-20,Books,26.24,1,26.24,Web,0,1
10733,703,2023-03-06,Electronics,320.04,5,1600.2,Mobile,0,1
10734,557,2023-09-14,Books,25.07,1,25.07,In-Store,0,5
10735,120,2023-02-24,Electronics,569.59,3,1708.77,Web,0,4
10736,149,2023-12-31,Toys,21.43,1,21.43,In-Store,0,
10737,161,2023-01-26,Books,14.21,3,42.63,Mobile,0,
10738,932,2023-05-28,Home & Garden,118.89,3,356.67,In-Store,0,3
10739,965,2023-05-11,Electronics,95.54,3,286.62,In-Store,0,4
10740,658,2023-11-23,Books,33.39,3,100.17,Mobile,0,5
10741,417,2023-03-11,Home & Garden,65.78,1,65.78,Mobile,1,4
10742,983,2023-03-14,Home & Garden,102.68,2,205.36,Web,0,3
10743,469,2023-11-10,Toys,18.13,1,18.13,Mobile,1,1
10744,662,2023-02-11,Books,22.13,2,44.26,Web,0,5
10745,371,2023-05-17,Electronics,235.78,1,235.78,Web,1,1
10746,985,2023-07-13,Sports,99.45,3,298.35,Web,0,4
10747,786,2023-05-19,Home & Garden,41.56,2,83.12,Web,0,3
10748,400,2023-04-04,Home & Garden,17.83,1,17.83,Web,0,4
10749,164,2023-12-12,Clothing,49.87,3,149.61,In-Store,0,5
10750,978,2023-08-20,Toys,64.81,5,324.05,Mobile,1,3
10751,395,2023-07-30,Sports,11.98,1,11.98,In-Store,0,5
10752,346,2023-05-14,Clothing,78.03,1,78.03,Mobile,0,4
10753,659,2023-07-01,Home & Garden,58.28,1,58.28,In-Store,0,4
10754,513,2023-11-13,Sports,31.92,2,63.84,Web,0,2
10755,337,2023-04-24,Books,12.33,2,24.66,Mobile,0,1
10756,627,2023-04-12,Clothing,34.89,1,34.89,Web,0,5
10757,176,2023-03-03,Toys,8.21,2,16.42,Mobile,0,4
10758,751,2023-12-01,Books,5,1,5,In-Store,0,3
10759,727,2023-01-02,Books,5,3,15,Mobile,0,3
10760,200,2023-12-06,Sports,44.58,1,44.58,Web,0,4
10761,494,2023-01-23,Toys,15.01,1,15.01,Mobile,0,5
10762,882,2023-04-28,Toys,31.25,1,31.25,In-Store,0,2
10763,863,2023-07-02,Clothing,73.79,1,73.79,Web,0,4
10764,126,2023-01-14,Clothing,82.73,3,248.19,Web,0,
10765,915,2023-02-17,Sports,26.86,1,26.86,Mobile,0,5
10766,825,2023-03-21,Sports,61.72,1,61.72,Web,0,5
10767,992,2023-10-26,Electronics,14.37,2,28.74,Mobile,0,4
10768,397,2023-01-08,Clothing,94.97,4,379.88,Web,0,5
10769,102,2023-09-04,Home & Garden,81.83,1,81.83,Web,0,5
10770,925,2023-07-04,Home & Garden,204.73,1,204.73,Web,0,5
10771,629,2023-06-07,Clothing,44.33,1,44.33,In-Store,0,4
10772,386,2023-04-17,Books,10.12,1,10.12,Web,0,4
10773,504,2023-10-30,Clothing,48.73,2,97.46,Mobile,1,3
10774,915,2023-03-09,Home & Garden,44.06,1,44.06,Mobile,0,4
10775,326,2023-12-04,Sports,67.36,1,67.36,Web,0,1
10776,979,2023-06-30,Books,24.76,1,24.76,Web,0,4
10777,633,2023-02-06,Toys,11.34,2,22.68,Web,0,5
10778,485,2023-06-04,Home & Garden,114.19,1,114.19,Web,0,5
10779,776,2023-09-26,Sports,18.23,5,91.15,Mobile,0,2
10780,887,2023-10-08,Sports,92.1,1,92.1,Web,0,4
10781,821,2023-04-16,Electronics,92.18,1,92.18,Mobile,0,4
10782,475,2023-06-09,Electronics,478.04,1,478.04,Web,0,5
10783,614,2023-07-04,Books,13.22,1,13.22,Web,0,4
10784,268,2023-10-24,Sports,40.16,1,40.16,Web,0,5
10785,461,2023-10-26,Sports,48.57,2,97.14,Web,0,4
10786,873,2023-11-05,Toys,23.27,1,23.27,Web,0,5
10787,605,2023-08-05,Books,12.48,1,12.48,Mobile,0,2
10788,413,2023-10-03,Home & Garden,95.96,1,95.96,Web,0,4
10789,362,2023-01-31,Books,5,3,15,Mobile,0,5
10790,529,2023-09-24,Toys,5,1,5,Mobile,0,4
10791,847,2023-05-22,Toys,51.96,5,259.8,In-Store,0,3
10792,545,2023-02-04,Clothing,44.62,1,44.62,Mobile,0,3
10793,805,2023-12-13,Home & Garden,105.57,1,105.57,Mobile,0,1
10794,831,2023-04-28,Books,15.4,2,30.8,Mobile,0,4
10795,612,2023-09-21,Toys,36.36,2,72.72,Web,0,4
10796,560,2023-10-17,Electronics,5,3,15,Mobile,0,5
10797,839,2023-03-03,Electronics,531.02,2,1062.04,Mobile,1,2
10798,800,2023-07-12,Sports,92.8,1,92.8,Mobile,0,4
10799,448,2023-08-29,Toys,50.52,1,50.52,Mobile,0,3
10800,799,2023-10-09,Clothing,23.65,3,70.95,Web,0,5
10801,201,2023-10-01,Books,14.74,2,29.48,Web,0,5
10802,889,2023-03-18,Sports,42.19,1,42.19,Mobile,0,4
10803,363,2023-02-28,Electronics,22.69,2,45.38,Web,0,5
10804,170,2023-03-15,Books,6.14,1,6.14,Web,0,3
10805,532,2023-03-14,Toys,18.19,1,18.19,Mobile,0,1
10806,579,2023-10-17,Home & Garden,40.51,1,40.51,Web,0,4
10807,157,2023-06-24,Electronics,146.65,2,293.3,Web,1,5
10808,349,2023-10-19,Toys,8.33,1,8.33,Web,0,3
10809,748,2023-05-03,Electronics,185.41,1,185.41,Mobile,0,5
10810,625,2023-06-13,Electronics,168.73,3,506.19,Web,0,4
