order_id,customer_id,order_date,category,unit_price,quantity,total_amount,channel,returned,rating
10417,211,2023-12-27,Electronics,67.62,2,135.24,Mobile,0,3
10418,242,2023-11-03,Home,13.4,2,26.8,Web,0,4
10419,162,2023-11-15,Electronics,260.22,1,260.22,App,0,3
10420,216,2023-08-27,Electronics,51.72,2,103.44,Web,0,5
10421,123,2023-02-26,Books,31.11,2,62.22,Web,0,5
10422,265,2023-08-04,Books,14.02,1,14.02,App,0,5
10423,190,2023-10-12,Home,24.9,1,24.9,App,0,5
10424,290,2023-02-06,Clothing,45.37,1,45.37,App,0,4
10425,216,2023-04-11,Food,8.02,1,8.02,Mobile,0,4
10426,124,2023-02-06,Food,12.39,2,24.78,App,0,4
10427,285,2023-12-14,Clothing,26.78,2,53.56,Mobile,0,4
10428,117,2023-09-19,Electronics,43.73,3,131.19,App,0,5
10429,227,2023-07-07,Food,26.08,2,52.16,Mobile,1,1
10430,274,2023-12-05,Electronics,266.63,2,533.26,Web,0,4
10431,119,2023-10-28,Electronics,175.14,1,175.14,Web,0,5
10432,112,2023-12-06,Clothing,65.05,1,65.05,App,0,4
10433,246,2023-01-03,Clothing,38.76,2,77.52,Mobile,0,5
10434,128,2023-12-01,Food,18.38,1,18.38,Web,0,4
10435,222,2023-04-25,Food,23.04,3,69.12,Mobile,1,3
10436,162,2023-07-25,Books,28.64,1,28.64,Mobile,0,4
10437,280,2023-04-24,Home,79.19,1,79.19,Mobile,0,4
10438,228,2023-04-08,Food,49.19,2,98.38,Mobile,0,4
10439,229,2023-10-08,Sports,11.88,2,23.76,Web,0,5
10440,120,2023-06-25,Clothing,49.44,2,98.88,App,0,3
10441,172,2023-11-05,Sports,44.12,2,88.24,App,0,4
10442,270,2023-02-06,Food,26.98,1,26.98,Web,0,5
10443,189,2023-04-24,Food,11.73,1,11.73,App,0,4
10444,197,2023-05-10,Electronics,282.57,2,565.14,Web,0,5
10445,232,2023-12-13,Clothing,42.06,2,84.12,App,0,3
10446,259,2023-01-28,Home,23.31,2,46.62,Web,0,5
10447,252,2023-10-23,Clothing,36.68,1,36.68,App,0,4
10448,287,2023-09-22,Electronics,129.02,3,387.06,Web,0,5
10449,172,2023-06-16,Electronics,608.48,1,608.48,Mobile,0,4
10450,231,2023-12-24,Books,34.64,1,34.64,App,0,4
10451,192,2023-10-02,Electronics,108.84,1,108.84,Web,0,3
10452,240,2023-01-27,Clothing,21.84,2,43.68,Web,0,5
10453,157,2023-08-08,Electronics,50.9,2,101.8,App,0,4
10454,210,2023-09-06,Books,38.23,1,38.23,Mobile,0,4
10455,238,2023-01-08,Food,19.41,3,58.23,Web,0,3
10456,290,2023-05-16,Food,21.97,3,65.91,Mobile,0,5
10457,144,2023-10-19,Clothing,16.5,3,49.5,Web,0,5
10458,164,2023-03-28,Books,33.73,2,67.46,Web,0,4
10459,276,2023-04-01,Books,30.93,1,30.93,App,0,3
10460,261,2023-08-01,Clothing,17.96,2,35.92,Mobile,0,4
10461,154,2023-08-17,Food,20.66,1,20.66,Mobile,0,4
10462,134,2023-02-05,Sports,50.57,3,151.71,Web,0,5
10463,165,2023-03-13,Clothing,31.01,2,62.02,Mobile,0,3
10464,179,2023-09-15,Food,27.65,2,55.3,Web,0,3
10465,134,2023-07-28,Sports,12.46,2,24.92,Web,0,3
10466,152,2023-12-02,Clothing,38.8,3,116.4,Mobile,1,3
10467,230,2023-07-15,Books,25.14,1,25.14,App,0,5
10468,206,2023-02-26,Sports,14.05,1,14.05,Web,0,3
10469,131,2023-11-25,Sports,27.98,2,55.96,App,1,2
10470,236,2023-05-15,Electronics,95.41,1,95.41,Web,0,5
10471,157,2023-08-04,Clothing,42.89,1,42.89,App,0,5
10472,267,2023-11-15,Sports,33.23,1,33.23,App,0,5
10473,229,2023-05-22,Food,14.81,1,14.81,App,0,5
10474,224,2023-05-19,Clothing,21.83,1,21.83,Mobile,0,4
10475,189,2023-12-09,Food,34.91,2,69.82,App,0,3
10476,200,2023-12-21,Clothing,44.42,1,44.42,Web,0,4
10477,165,2023-11-23,Food,29.19,1,29.19,Mobile,0,5
10478,287,2023-05-13,Food,67.53,3,202.59,Mobile,0,3
10479,117,2023-12-15,Books,13.74,1,13.74,Web,0,5
10480,257,2023-09-16,Books,35.51,1,35.51,Web,0,4
10481,126,2023-03-27,Clothing,73.4,2,146.8,App,0,5
10482,207,2023-07-08,Home,12.34,1,12.34,Mobile,0,5
10483,277,2023-06-21,Clothing,16.89,2,33.78,App,0,5
10484,211,2023-01-25,Electronics,353.17,2,706.34,App,0,4
10485,196,2023-09-28,Food,24.24,2,48.48,Web,0,5
10486,281,2023-12-07,Sports,25.56,1,25.56,Mobile,0,4
10487,248,2023-06-26,Home,23.11,3,69.33,Mobile,0,4
10488,113,2023-03-08,Electronics,166.43,1,166.43,Mobile,0,4
10489,158,2023-10-28,Electronics,103.67,2,207.34,Web,0,5
10490,215,2023-09-13,Electronics,59.03,2,118.06,Mobile,0,4
10491,274,2023-06-07,Books,17.38,3,52.14,Mobile,0,4
10492,174,2023-08-07,Electronics,444.1,1,444.1,App,0,5
10493,129,2023-05-24,Home,9.15,1,9.15,App,0,5
10494,151,2023-08-13,Food,33.99,3,101.97,App,0,4
10495,247,2023-06-24,Food,9.13,2,18.26,Web,0,5
10496,158,2023-02-06,Food,19.65,2,39.3,App,0,5
10497,161,2023-11-26,Food,31.88,1,31.88,Web,0,5
10498,293,2023-03-04,Food,20.55,1,20.55,Web,0,5
10499,286,2023-08-01,Electronics,231.51,3,694.53,Web,1,3
10500,208,2023-11-23,Food,5.99,1,5.99,Web,0,4
10501,188,2023-04-22,Clothing,34.68,1,34.68,Web,0,3
10502,277,2023-05-20,Food,7.23,2,14.46,App,0,5
10503,153,2023-10-25,Clothing,30.86,2,61.72,Web,0,5
10504,270,2023-04-27,Electronics,571.46,1,571.46,Web,0,4
10505,194,2023-10-16,Home,9.52,2,19.04,App,0,5
10506,230,2023-10-12,Clothing,56.01,2,112.02,Web,0,3
10507,209,2023-09-26,Home,16.73,3,50.19,Web,0,4
10508,277,2023-02-05,Food,8.59,1,8.59,Mobile,0,5
10509,152,2023-10-14,Books,33.32,2,66.64,App,1,2
10510,167,2023-05-17,Food,11.35,1,11.35,Web,0,3
10511,192,2023-11-15,Home,12.8,3,38.4,App,1,1
10512,228,2023-04-22,Home,66.65,1,66.65,App,0,5
10513,134,2023-05-02,Electronics,51.65,2,103.3,Mobile,0,5
10514,166,2023-11-09,Books,20.22,1,20.22,Web,0,4
10515,113,2023-06-22,Books,46.5,1,46.5,App,0,5
10516,202,2023-06-21,Food,9.33,3,27.99,Mobile,0,4
10517,252,2023-11-20,Sports,36.8,1,36.8,Mobile,0,5
10518,230,2023-08-25,Electronics,347.05,1,347.05,Web,0,4
10519,292,2023-12-25,Books,11.09,1,11.09,Web,0,5
10520,132,2023-03-17,Clothing,190.8,2,381.6,Mobile,0,3
10521,264,2023-12-14,Sports,62.74,2,125.48,Web,0,5
10522,165,2023-08-13,Books,31.76,2,63.52,App,0,4
10523,128,2023-10-02,Clothing,20.6,2,41.2,Mobile,0,5
10524,126,2023-01-28,Books,17.05,3,51.15,Web,0,4
10525,102,2023-11-10,Clothing,40.76,2,81.52,Mobile,0,4
10526,171,2023-12-12,Electronics,50.57,2,101.14,Web,0,4
10527,247,2023-01-19,Food,21.51,1,21.51,Mobile,0,4
10528,280,2023-10-05,Electronics,312.94,1,312.94,Web,0,5
10529,213,2023-02-06,Books,28.44,3,85.32,Web,0,4
10530,259,2023-08-10,Electronics,93.6,2,187.2,Web,0,5
10531,106,2023-04-19,Food,12.12,1,12.12,Web,0,5
10532,274,2023-01-08,Electronics,358.33,1,358.33,Web,0,5
10533,193,2023-01-02,Electronics,167.79,1,167.79,Mobile,0,4
10534,286,2023-11-24,Electronics,133.84,2,267.68,Mobile,0,5
10535,231,2023-11-24,Home,17.57,1,17.57,Web,0,3
10536,137,2023-10-06,Books,13.25,1,13.25,Mobile,0,4
10537,140,2023-06-08,Home,11.58,3,34.74,Web,0,3
10538,117,2023-05-18,Home,4.58,1,4.58,Web,0,4
10539,243,2023-06-19,Home,18.23,1,18.23,Mobile,0,3
10540,220,2023-12-12,Clothing,30.16,1,30.16,Mobile,0,5
10541,102,2023-05-26,Electronics,308.74,2,617.48,App,0,5
10542,135,2023-03-21,Books,29.05,1,29.05,Web,0,5
10543,267,2023-11-08,Sports,27.55,3,82.65,Web,0,5
10544,188,2023-10-02,Books,19.0,1,19.0,App,0,5
10545,182,2023-12-01,Home,17.36,3,52.08,Mobile,1,3
10546,104,2023-06-12,Electronics,311.07,1,311.07,Mobile,0,3
10547,273,2023-09-01,Electronics,269.01,1,269.01,Web,0,5
10548,195,2023-07-11,Clothing,15.38,2,30.76,Mobile,0,4
10549,115,2023-08-04,Clothing,15.9,1,15.9,Web,0,5
10550,272,2023-12-04,Food,24.73,3,74.19,Web,0,4
10551,231,2023-08-18,Sports,30.72,2,61.44,Web,0,4
10552,183,2023-01-16,Books,15.72,1,15.72,Web,0,5
10553,222,2023-07-02,Food,38.95,2,77.9,Mobile,0,4
10554,167,2023-08-08,Home,34.65,2,69.3,App,0,4
10555,179,2023-06-28,Electronics,126.87,1,126.87,Web,0,4
10556,257,2023-04-08,Food,14.65,1,14.65,Web,0,4
10557,277,2023-02-25,Food,13.32,1,13.32,Mobile,0,5
10558,184,2023-05-21,Books,15.1,1,15.1,Mobile,0,3
10559,167,2023-10-05,Electronics,144.96,3,434.88,Mobile,0,4
10560,219,2023-09-15,Clothing,31.51,2,63.02,Mobile,0,5
10561,145,2023-10-21,Electronics,240.44,3,721.32,Mobile,0,5
10562,124,2023-07-25,Food,32.57,2,65.14,Mobile,0,4
10563,166,2023-09-23,Food,30.59,3,91.77,Web,1,2
10564,158,2023-05-24,Sports,14.82,2,29.64,App,0,4
10565,127,2023-01-23,Electronics,76.97,1,76.97,App,0,5
10566,199,2023-06-01,Books,44.32,1,44.32,Web,0,4
10567,171,2023-07-06,Home,20.89,3,62.67,Web,0,4
10568,237,2023-06-10,Electronics,71.65,2,143.3,Mobile,0,5
10569,126,2023-02-05,Home,18.9,2,37.8,App,1,3
10570,187,2023-08-06,Clothing,11.04,1,11.04,App,0,5
10571,247,2023-02-28,Electronics,71.93,2,143.86,Web,0,4
10572,133,2023-02-22,Clothing,82.66,2,165.32,Web,0,4
10573,125,2023-08-04,Home,14.09,2,28.18,App,0,3
10574,234,2023-02-04,Food,48.43,2,96.86,App,0,5
10575,211,2023-05-14,Food,49.04,1,49.04,App,0,5
10576,254,2023-12-26,Clothing,52.73,1,52.73,Web,0,4
10577,137,2023-08-21,Food,10.73,1,10.73,Web,0,4
10578,186,2023-05-01,Books,23.26,2,46.52,App,0,5
10579,183,2023-03-03,Books,37.66,3,112.98,Web,1,2
10580,236,2023-05-08,Clothing,17.21,1,17.21,Web,1,3
10581,254,2023-12-13,Food,8.67,1,8.67,App,0,4
10582,232,2023-07-23,Home,11.19,1,11.19,Web,1,3
10583,218,2023-07-28,Food,30.06,1,30.06,App,0,3
10584,211,2023-12-02,Electronics,197.31,1,197.31,App,0,5
10585,267,2023-12-16,Electronics,605.17,3,1815.51,App,0,5
10586,239,2023-11-18,Clothing,17.17,3,51.51,Mobile,1,2
10587,238,2023-04-23,Books,8.33,1,8.33,Web,0,5
10588,199,2023-04-06,Clothing,22.77,2,45.54,Web,0,4
10589,276,2023-08-20,Electronics,64.69,1,64.69,Mobile,0,4
10590,166,2023-11-07,Home,92.62,2,185.24,App,0,5
10591,234,2023-08-14,Books,28.78,1,28.78,Web,0,4
10592,282,2023-09-15,Food,18.77,1,18.77,Web,0,4
10593,118,2023-03-23,Books,21.26,3,63.78,Web,0,4
10594,181,2023-11-18,Books,13.51,1,13.51,Web,1,2
10595,268,2023-06-27,Electronics,168.87,2,337.74,Web,0,5
10596,184,2023-11-01,Clothing,48.27,1,48.27,Web,0,4
10597,227,2023-02-20,Books,7.72,1,7.72,Mobile,0,3
10598,177,2023-12-15,Books,15.86,2,31.72,Mobile,0,4
10599,287,2023-12-18,Food,29.07,1,29.07,Mobile,0,5
10600,185,2023-12-10,Clothing,73.25,2,146.5,Web,0,4
10601,291,2023-12-02,Food,5.04,2,10.08,Web,0,4
10602,165,2023-04-15,Electronics,22.04,1,22.04,Web,0,4
10603,191,2023-03-09,Electronics,120.3,1,120.3,Mobile,0,5
10604,167,2023-03-01,Clothing,19.61,1,19.61,Mobile,0,4
10605,153,2023-10-18,Home,33.55,1,33.55,App,0,4
10606,154,2023-03-02,Sports,6.81,2,13.62,Web,0,5
10607,184,2023-01-15,Electronics,186.08,1,186.08,App,0,4
10608,186,2023-04-28,Electronics,324.48,1,324.48,Web,0,4
10609,196,2023-08-11,Electronics,386.53,1,386.53,Mobile,0,3
10610,269,2023-12-01,Home,24.77,1,24.77,App,0,4
10611,195,2023-12-04,Clothing,21.92,1,21.92,Web,0,4
10612,103,2023-12-14,Books,35.25,1,35.25,Web,0,5
10613,111,2023-11-19,Home,12.76,3,38.28,App,0,5
10614,216,2023-04-12,Clothing,51.88,1,51.88,Web,0,4
10615,204,2023-05-10,Clothing,31.99,1,31.99,Web,0,3
10616,176,2023-04-13,Home,19.96,2,39.92,Mobile,0,3
10617,192,2023-05-27,Food,52.85,2,105.7,Web,0,4
10618,284,2023-06-22,Books,11.85,1,11.85,Mobile,0,4
10619,122,2023-07-21,Electronics,221.57,2,443.14,Web,0,4
10620,219,2023-04-20,Electronics,455.23,3,1365.69,App,0,4
10621,237,2023-12-16,Electronics,36.22,2,72.44,App,1,1
10622,109,2023-11-05,Clothing,28.56,2,57.12,App,0,4
10623,274,2023-11-02,Books,26.95,1,26.95,Mobile,0,4
10624,129,2023-10-21,Home,13.43,1,13.43,Mobile,0,4
10625,146,2023-11-24,Sports,57.64,1,57.64,Web,0,4
10626,283,2023-08-05,Food,13.14,1,13.14,Mobile,0,5
10627,158,2023-02-19,Sports,37.39,1,37.39,Mobile,0,5
10628,262,2023-05-15,Home,26.5,1,26.5,Mobile,0,4
10629,235,2023-12-19,Food,24.1,3,72.3,Mobile,0,4
10630,138,2023-02-12,Electronics,418.47,1,418.47,Web,0,5
10631,243,2023-04-07,Sports,21.9,1,21.9,App,0,4
10632,270,2023-10-03,Clothing,49.84,1,49.84,Web,0,5
10633,290,2023-12-20,Clothing,24.26,3,72.78,Web,0,3
10634,191,2023-07-16,Clothing,59.68,2,119.36,Mobile,0,3
10635,216,2023-03-07,Clothing,55.92,3,167.76,Web,0,5
10636,269,2023-09-15,Electronics,738.27,2,1476.54,Mobile,0,4
10637,202,2023-11-17,Home,21.01,2,42.02,Mobile,0,5
10638,180,2023-12-25,Food,21.35,1,21.35,Mobile,0,4
10639,131,2023-03-17,Clothing,98.86,2,197.72,Mobile,0,5
10640,239,2023-12-17,Sports,29.82,3,89.46,Mobile,0,3
10641,285,2023-09-13,Electronics,123.08,2,246.16,Web,0,3
10642,251,2023-12-26,Home,15.88,2,31.76,Mobile,0,5
10643,221,2023-11-28,Food,16.34,3,49.02,Web,0,5
10644,163,2023-04-02,Food,25.31,2,50.62,App,0,4
10645,160,2023-12-28,Sports,22.18,1,22.18,Web,0,5
10646,294,2023-04-17,Food,12.16,2,24.32,Mobile,0,4
10647,292,2023-08-27,Clothing,86.26,2,172.52,Web,0,4
10648,105,2023-12-09,Clothing,35.77,1,35.77,Web,0,5
10649,151,2023-12-11,Clothing,21.82,2,43.64,Web,0,3
10650,202,2023-02-19,Home,12.52,3,37.56,Web,0,4
10651,113,2023-05-16,Electronics,116.13,1,116.13,App,0,5
10652,115,2023-05-13,Clothing,15.63,2,31.26,Web,0,5
10653,188,2023-12-19,Books,44.74,1,44.74,App,0,5
10654,251,2023-11-19,Sports,36.29,1,36.29,Mobile,0,5
10655,246,2023-11-05,Books,18.09,1,18.09,Web,0,5
10656,254,2023-04-25,Books,13.54,3,40.62,Web,0,5
10657,204,2023-08-01,Books,30.08,2,60.16,App,0,5
10658,258,2023-12-20,Home,5.85,1,5.85,Mobile,0,5
10659,104,2023-11-05,Electronics,213.13,1,213.13,Web,0,5
10660,153,2023-03-23,Sports,5.54,1,5.54,App,0,5
10661,221,2023-08-18,Clothing,84.04,1,84.04,Web,0,4
10662,104,2023-05-24,Home,10.35,2,20.7,Mobile,0,5
10663,253,2023-05-27,Clothing,25.13,2,50.26,Web,0,5
10664,289,2023-11-16,Clothing,42.47,1,42.47,Mobile,0,5
10665,117,2023-02-02,Electronics,253.95,3,761.85,App,0,5
10666,101,2023-08-07,Electronics,15.84,1,15.84,App,0,4
10667,115,2023-06-25,Electronics,423.43,3,1270.29,Web,0,5
10668,224,2023-08-02,Clothing,13.9,1,13.9,Mobile,0,3
10669,145,2023-01-15,Books,27.68,1,27.68,Mobile,0,5
10670,206,2023-01-05,Electronics,269.69,1,269.69,Web,0,5
10671,250,2023-05-24,Home,13.84,1,13.84,Web,0,4
10672,130,2023-07-14,Food,21.12,1,21.12,Web,0,5
10673,181,2023-10-09,Food,19.72,1,19.72,Mobile,0,5
10674,163,2023-11-27,Food,16.32,1,16.32,App,0,5
10675,131,2023-02-13,Home,10.15,1,10.15,App,0,4
10676,157,2023-07-13,Books,11.33,2,22.66,Web,0,5
10677,267,2023-08-06,Books,21.72,1,21.72,Mobile,0,5
10678,113,2023-11-13,Clothing,44.29,3,132.87,Web,0,5
10679,171,2023-09-06,Electronics,1439.21,2,2878.42,Mobile,0,4
10680,261,2023-11-19,Food,4.59,3,13.77,App,0,5
10681,199,2023-04-24,Sports,19.55,2,39.1,Web,0,5
10682,249,2023-05-16,Home,21.8,1,21.8,Mobile,0,4
10683,242,2023-11-27,Food,12.21,1,12.21,App,0,5
10684,297,2023-10-24,Food,8.8,2,17.6,App,1,3
10685,207,2023-03-27,Home,10.59,1,10.59,App,0,5
10686,161,2023-09-19,Sports,22.1,1,22.1,Mobile,0,4
10687,190,2023-01-25,Clothing,20.22,1,20.22,App,0,5
10688,101,2023-07-15,Books,21.1,1,21.1,Mobile,0,3
10689,123,2023-05-25,Electronics,77.7,1,77.7,Mobile,0,4
10690,203,2023-08-16,Sports,13.64,3,40.92,Web,0,3
10691,291,2023-07-05,Clothing,44.6,3,133.8,Mobile,0,4
10692,248,2023-05-02,Food,25.97,1,25.97,Mobile,0,5
10693,282,2023-10-04,Home,46.63,3,139.89,Web,0,4
10694,171,2023-11-03,Electronics,112.58,3,337.74,Mobile,0,3
10695,155,2023-04-27,Clothing,29.59,1,29.59,Web,0,3
10696,281,2023-12-02,Sports,81.92,2,163.84,Web,0,4
10697,192,2023-03-23,Clothing,30.53,2,61.06,Web,0,4
10698,179,2023-12-06,Electronics,199.48,1,199.48,Web,0,5
10699,116,2023-01-10,Home,68.25,2,136.5,Mobile,0,4
10700,265,2023-05-26,Clothing,19.39,1,19.39,Mobile,1,3
10701,124,2023-12-23,Clothing,53.29,1,53.29,Web,0,4
10702,225,2023-05-12,Clothing,51.14,2,102.28,App,0,5
10703,100,2023-09-20,Electronics,58.22,1,58.22,Mobile,0,5
10704,222,2023-12-21,Books,41.65,2,83.3,Mobile,0,3
10705,260,2023-10-25,Food,19.78,1,19.78,Web,0,5
10706,141,2023-02-03,Food,8.82,1,8.82,Mobile,1,2
10707,131,2023-06-05,Books,41.22,3,123.66,Web,0,5
10708,252,2023-06-01,Books,58.66,1,58.66,App,0,3
10709,268,2023-03-26,Food,5.43,1,5.43,Mobile,0,4
10710,288,2023-07-12,Electronics,119.94,2,239.88,Mobile,0,3
10711,269,2023-04-02,Electronics,101.87,2,203.74,App,0,4
10712,260,2023-01-21,Clothing,54.75,2,109.5,Web,0,4
10713,154,2023-11-11,Books,28.4,3,85.2,App,0,4
10714,195,2023-05-23,Home,32.31,1,32.31,Mobile,0,5
10715,156,2023-04-24,Books,12.59,2,25.18,App,0,4
10716,220,2023-07-09,Electronics,90.08,1,90.08,Web,0,4
10717,215,2023-05-23,Sports,22.48,1,22.48,Mobile,0,4
10718,203,2023-03-08,Clothing,44.26,1,44.26,Mobile,0,4
10719,170,2023-10-07,Clothing,88.9,1,88.9,Mobile,0,5
10720,206,2023-01-14,Food,28.69,1,28.69,Web,0,5
10721,116,2023-08-13,Home,5.63,2,11.26,Mobile,0,5
10722,213,2023-01-28,Food,4.8,1,4.8,Web,0,4
10723,137,2023-06-05,Electronics,91.31,1,91.31,App,0,4
10724,157,2023-05-18,Sports,9.76,3,29.28,App,0,5
10725,256,2023-08-26,Sports,12.33,3,36.99,Web,0,5
10726,226,2023-11-26,Home,26.02,1,26.02,App,0,5
10727,237,2023-11-22,Sports,15.42,3,46.26,Web,0,4
10728,274,2023-05-16,Clothing,20.12,1,20.12,Mobile,0,4
10729,187,2023-06-04,Food,4.29,1,4.29,App,0,3
10730,182,2023-12-24,Clothing,30.82,3,92.46,Web,0,5
10731,129,2023-02-19,Books,29.71,1,29.71,Mobile,0,4
10732,120,2023-02-12,Home,36.35,1,36.35,App,0,4
10733,181,2023-06-20,Electronics,186.93,2,373.86,Mobile,0,3
10734,148,2023-10-16,Books,32.71,3,98.13,Mobile,0,4
10735,280,2023-10-14,Clothing,53.48,1,53.48,Mobile,0,5
10736,251,2023-12-14,Food,54.84,1,54.84,Web,0,4
10737,148,2023-12-27,Clothing,76.24,1,76.24,App,0,5
10738,205,2023-10-26,Books,33.45,3,100.35,Web,0,5
10739,159,2023-12-11,Electronics,1146.33,3,3438.99,Mobile,0,5
10740,134,2023-02-03,Electronics,129.72,1,129.72,Mobile,0,3
10741,118,2023-11-11,Food,23.55,2,47.1,Mobile,0,5
10742,200,2023-07-02,Clothing,68.59,1,68.59,Mobile,0,5
10743,124,2023-11-26,Food,9.01,1,9.01,Web,0,5
10744,280,2023-04-17,Clothing,27.91,1,27.91,Web,0,5
10745,143,2023-08-20,Clothing,48.45,1,48.45,Mobile,0,4
10746,219,2023-09-27,Books,9.47,2,18.94,Web,0,4
10747,274,2023-10-02,Food,17.01,1,17.01,App,0,5
10748,149,2023-11-18,Books,12.44,1,12.44,Web,0,3
10749,138,2023-12-22,Electronics,441.79,2,883.58,Mobile,0,4
10750,228,2023-08-14,Sports,10.54,2,21.08,Web,0,5
10751,251,2023-11-03,Books,8.62,1,8.62,Mobile,0,3
10752,217,2023-05-20,Electronics,401.24,3,1203.72,Web,0,5
10753,170,2023-09-21,Electronics,161.03,3,483.09,Web,0,5
10754,293,2023-02-18,Books,21.23,3,63.69,App,0,5
10755,193,2023-08-03,Books,25.54,2,51.08,Mobile,0,5
10756,262,2023-02-05,Books,42.4,1,42.4,Web,0,3
10757,267,2023-11-05,Sports,32.81,2,65.62,Mobile,0,4
10758,168,2023-02-03,Food,33.35,3,100.05,Mobile,1,3
10759,109,2023-10-01,Clothing,28.15,2,56.3,Web,0,4
10760,101,2023-05-12,Food,11.66,2,23.32,App,0,4
10761,156,2023-08-03,Clothing,57.98,1,57.98,Web,0,4
10762,133,2023-05-16,Books,25.21,1,25.21,Mobile,0,3
10763,114,2023-05-04,Books,7.71,1,7.71,Web,0,3
10764,190,2023-04-07,Food,19.51,3,58.53,Web,0,4
10765,151,2023-01-05,Electronics,142.72,1,142.72,Web,0,4
10766,233,2023-12-20,Home,14.81,1,14.81,Web,0,5
10767,240,2023-01-22,Electronics,121.9,3,365.7,Web,0,4
10768,182,2023-02-16,Electronics,84.27,3,252.81,App,0,5
10769,259,2023-05-13,Electronics,267.6,2,535.2,Web,0,4
10770,108,2023-03-16,Food,12.13,1,12.13,Web,0,5
10771,174,2023-07-18,Books,10.06,2,20.12,Web,0,4
10772,152,2023-11-08,Electronics,54.32,1,54.32,Mobile,0,5
10773,278,2023-08-05,Electronics,176.28,3,528.84,Web,0,3
10774,219,2023-07-02,Clothing,24.78,1,24.78,App,0,5
10775,131,2023-06-09,Home,78.14,1,78.14,Web,0,3
10776,259,2023-04-01,Home,23.67,1,23.67,Web,0,4
10777,295,2023-04-06,Electronics,30.34,2,60.68,Web,0,4
10778,230,2023-10-06,Books,24.8,1,24.8,Mobile,0,5
10779,226,2023-07-15,Clothing,87.9,3,263.7,App,0,4
10780,145,2023-09-19,Food,22.88,1,22.88,Web,0,5
10781,195,2023-02-19,Clothing,28.56,3,85.68,Web,0,4
10782,154,2023-06-27,Home,34.21,1,34.21,Mobile,1,2
10783,132,2023-08-20,Sports,12.0,1,12.0,App,0,5
10784,131,2023-08-19,Home,29.23,2,58.46,Mobile,0,3
10785,262,2023-04-05,Home,49.35,1,49.35,Mobile,1,1
10786,157,2023-12-03,Electronics,68.66,1,68.66,Web,0,5
10787,231,2023-11-18,Books,9.89,2,19.78,Mobile,0,4
10788,226,2023-06-08,Clothing,65.38,1,65.38,Web,0,4
10789,207,2023-12-13,Clothing,39.57,1,39.57,App,0,4
10790,179,2023-03-08,Sports,10.84,2,21.68,Web,0,4
10791,247,2023-07-19,Electronics,232.2,1,232.2,App,0,5
10792,293,2023-12-24,Clothing,44.1,1,44.1,Mobile,0,4
10793,289,2023-11-18,Clothing,21.5,2,43.0,Mobile,0,4
10794,106,2023-02-24,Home,23.05,1,23.05,Mobile,0,5
10795,296,2023-03-19,Clothing,15.43,3,46.29,Mobile,0,4
10796,195,2023-05-16,Clothing,27.0,1,27.0,Mobile,0,5
10797,172,2023-12-16,Electronics,43.58,2,87.16,Web,0,5
10798,133,2023-05-07,Food,22.55,1,22.55,App,0,5
10799,214,2023-11-19,Clothing,51.89,2,103.78,Web,0,4
10800,104,2023-08-02,Food,3.95,1,3.95,Mobile,0,5
